271c591376db	Rudolf Stember	CP Verlag	Kangarudy	1991
27395cb0d279	Buzzer			
27a4fbc9a60f	Uncle Art			
27c27a80e7b8	Mad Max			
27d8dc53ce25	AntiChrist			
27dd17853db4	David Whittaker			
27fb26ccdafc	JaZz			
2838d146a920	JaZz			
285ea75d048a	Rudolf Stember	Rainbow Arts	Z-Out	1990
28620d08df52	Pink		THX Demo Songs	
2891a18ce827	David Whittaker			
28939a58bb8b	Mad Max			
2897d3694b42	David Whittaker			
28a2a40bef6d	Chris Huelsbeck	Kaiko~Software 2000	Gem 'Z	1992
28a7123c11c7	Rudolf Stember	Ascon	Hanse	1994
28dfea13b6c8	Jason Page			
28e671e51d1a	Mos	Thalion	Lion Heart	1992
28f1289db52f	JaZz			
2911c869d4d9	Jason C. Brooke		Rockford	
292b2de0001a	Richard Joseph			
2937f2a9aea5	Holger Gehrmann	Magic Bytes~reLINE	Biing	1995
293c1f408882	Mad Max			
295223e7bd83	Mr.Tickle			
29589c2daee8	Sebastiaan Lentfert			1989
2989a2d48676	Andreas Spreen			
29a6445a35ce	Holger Gehrmann			
29b77a5a78d3	The Hooligan			
29c116298d92	Michael Haigh	Psygnosis~Scenario	Obitus	1990
29ccbc88dc3c	Tao			
29dcb473800e	Ben Daglish			
29e497aefc8c	Wave		Agony	1990
29ffe661fef1	Silok			
2a062af4ce36	Twice			1995
2a6cf0f93233	Exodus			
2a6ee2a11ef2	Chris Huelsbeck	Kaiko~Software 2000	Gem 'Z	1992
2a746d197695	4-Mat			
2a7c1b2fdb4f	Mad Max	Thalion	Wings Of Death	1990
2aa0b25f839e	Lap			
2ae36834645e	David Whittaker			
2b15b48a97e8	Jason Page			
2b17b7bab930	Mad Max	Thalion	Dragon Flight	1990
2b23a4225e4b	Ben Daglish			
2b2fa6ed82aa	Mad Max			
2b5592cc06fd	Peter Langston		Ballblazer	1985
2b5ea6c82ac7	Baz			
2b79b4f13de5	Mad Max			
2b92fda00767	Mad Max			
2b9644d2fad8	FreQvibes			
2b975f4b717a	Fred GRay	Micro Wish~SNK	Victor Road	1988
2ba40235f53e	Twice		Revolution	1994
2bb249080a6b	Mark Cooksey	Elite~Tecmo	Mighty Bombjack	1990
2bd41a527a89	David Whittaker			
2c0783b4c54b	Jason Page			
2c3078794354	Slaxx			1996
2c3280e072d4	Filuu		Klub Diznee 4	1998
2c3fc93ea7e0	Freddie			1996
